State Name,District Name,Disability,Age Group,Male,Female,Other,Total
Rajasthan,Kekri,Multiple Sclerosis,'35-60',,,,
Rajasthan,Kekri,Muscular Dystrophy,'15-35',2,,,2
Rajasthan,Kekri,Muscular Dystrophy,'35-60',3,,,3
Rajasthan,Kekri,Muscular Dystrophy,'6-15',5,2,,7
Rajasthan,Kekri,Muscular Dystrophy,'60-80',1,,,1
Rajasthan,Kekri,Parkinson's Disease,'15-35',,,,
Rajasthan,Kekri,Parkinson's Disease,'35-60',,,,
Rajasthan,Khairthal-Tijara,Blindness,'60-80',18,7,,25
Rajasthan,Khairthal-Tijara,Blindness,'80+',,,,
Rajasthan,Khairthal-Tijara,Cerebral Palsy,'0-6',4,5,,9
Rajasthan,Khairthal-Tijara,Hemophilia,'6-15',2,,,2
Rajasthan,Khairthal-Tijara,Intellectual Disability,'0-6',,,,
Rajasthan,Khairthal-Tijara,Intellectual Disability,'15-35',1,1,,2
Rajasthan,Khairthal-Tijara,Intellectual Disability,'35-60',,,,
Rajasthan,Khairthal-Tijara,Intellectual Disability,'6-15',1,1,,2
Rajasthan,Khairthal-Tijara,Leprosy cured,'15-35',1,,,1
Rajasthan,Khairthal-Tijara,Leprosy cured,'35-60',1,,,1
Rajasthan,Khairthal-Tijara,Leprosy cured,'6-15',1,,,1
Rajasthan,Khairthal-Tijara,Leprosy cured,'60-80',,,,
Rajasthan,Khairthal-Tijara,Locomotor Disability,'0-6',4,8,,12
Rajasthan,Khairthal-Tijara,Locomotor Disability,'15-35',169,92,,261
Rajasthan,Khairthal-Tijara,Locomotor Disability,'35-60',354,179,1,534
Rajasthan,Khairthal-Tijara,Locomotor Disability,'6-15',56,31,,87
Rajasthan,Khairthal-Tijara,Hemophilia,'15-35',1,,,1
Rajasthan,Khairthal-Tijara,Hemophilia,'0-6',2,,,2
Rajasthan,Khairthal-Tijara,Hearing Impairment,'80+',1,,,1
Rajasthan,Khairthal-Tijara,Cerebral Palsy,'15-35',7,2,,9
Rajasthan,Khairthal-Tijara,Cerebral Palsy,'35-60',1,1,,2
Rajasthan,Khairthal-Tijara,Cerebral Palsy,'6-15',15,5,,20
Rajasthan,Khairthal-Tijara,Chronic Neurological Conditions,'15-35',,,,
Rajasthan,Khairthal-Tijara,Chronic Neurological Conditions,'35-60',1,,,1
Rajasthan,Khairthal-Tijara,Dwarfism,'15-35',,2,,2
Rajasthan,Khairthal-Tijara,Dwarfism,'35-60',,2,,2
Rajasthan,Khairthal-Tijara,Dwarfism,'6-15',,,,
Rajasthan,Khairthal-Tijara,Hearing Impairment,'0-6',2,1,,3
Rajasthan,Khairthal-Tijara,Hearing Impairment,'15-35',12,12,,24
Rajasthan,Khairthal-Tijara,Hearing Impairment,'35-60',16,12,,28
Rajasthan,Khairthal-Tijara,Hearing Impairment,'6-15',7,11,,18
Rajasthan,Khairthal-Tijara,Hearing Impairment,'60-80',3,2,,5
Rajasthan,Khairthal-Tijara,Locomotor Disability,'60-80',51,31,,82
Rajasthan,Kekri,Mental Illness,'35-60',7,3,,10
Rajasthan,Karauli,Muscular Dystrophy,'35-60',25,16,,41
Rajasthan,Karauli,Speech and Language Disability,'35-60',2,2,,4
Rajasthan,Karauli,Speech and Language Disability,'6-15',1,3,,4
Rajasthan,Karauli,Thalassemia,'0-6',1,1,,2
Rajasthan,Karauli,Thalassemia,'15-35',2,,,2
Rajasthan,Karauli,Thalassemia,'35-60',1,,,1
Rajasthan,Karauli,Thalassemia,'6-15',11,5,,16
Rajasthan,Kekri,Blindness,'0-6',,1,,1
Rajasthan,Kekri,Blindness,'15-35',13,3,,16
Rajasthan,Kekri,Blindness,'35-60',18,11,,29
Rajasthan,Kekri,Blindness,'6-15',7,3,,10
Rajasthan,Kekri,Blindness,'60-80',10,1,,11
Rajasthan,Kekri,Cerebral Palsy,'0-6',6,4,,10
Rajasthan,Kekri,Cerebral Palsy,'15-35',12,1,,13
Rajasthan,Karauli,Speech and Language Disability,'15-35',5,2,,7
Rajasthan,Karauli,Specific Learning Disabilities,'6-15',,,,
Rajasthan,Karauli,Specific Learning Disabilities,'35-60',,,,
Rajasthan,Karauli,Muscular Dystrophy,'6-15',9,5,,14
Rajasthan,Karauli,Muscular Dystrophy,'60-80',11,4,,15
Rajasthan,Karauli,Muscular Dystrophy,'80+',,,,
Rajasthan,Karauli,Parkinson's Disease,'0-6',1,,,1
Rajasthan,Karauli,Parkinson's Disease,'15-35',,,,
Rajasthan,Karauli,Parkinson's Disease,'35-60',1,1,,2
Rajasthan,Karauli,Parkinson's Disease,'80+',,1,,1
Rajasthan,Karauli,Sickle Cell Disease,'0-6',1,,,1
Rajasthan,Karauli,Sickle Cell Disease,'15-35',1,,,1
Rajasthan,Karauli,Sickle Cell Disease,'35-60',4,1,,5
Rajasthan,Karauli,Sickle Cell Disease,'6-15',,,,
Rajasthan,Karauli,Sickle Cell Disease,'60-80',,,,
Rajasthan,Karauli,Specific Learning Disabilities,'15-35',1,,,1
Rajasthan,Kekri,Cerebral Palsy,'35-60',1,,,1
Rajasthan,Kekri,Cerebral Palsy,'6-15',12,17,,29
Rajasthan,Kekri,Cerebral Palsy,'60-80',2,,,2
Rajasthan,Kekri,Intellectual Disability,'6-15',27,24,,51
Rajasthan,Kekri,Leprosy cured,'35-60',,,,
Rajasthan,Kekri,Leprosy cured,'6-15',1,,,1
Rajasthan,Kekri,Locomotor Disability,'0-6',6,6,,12
Rajasthan,Kekri,Locomotor Disability,'15-35',125,66,,191
Rajasthan,Kekri,Locomotor Disability,'35-60',240,116,,356
Rajasthan,Kekri,Locomotor Disability,'6-15',24,16,,40
Rajasthan,Kekri,Locomotor Disability,'60-80',55,25,,80
Rajasthan,Kekri,Locomotor Disability,'80+',,1,,1
Rajasthan,Kekri,Low Vision,'15-35',17,7,,24
Rajasthan,Kekri,Low Vision,'35-60',9,2,,11
Rajasthan,Kekri,Low Vision,'6-15',7,1,,8
Rajasthan,Kekri,Low Vision,'60-80',3,,,3
Rajasthan,Kekri,Intellectual Disability,'35-60',4,2,,6
Rajasthan,Kekri,Intellectual Disability,'15-35',16,7,,23
Rajasthan,Kekri,Intellectual Disability,'0-6',,,,
Rajasthan,Kekri,Chronic Neurological Conditions,'0-6',,,,
Rajasthan,Kekri,Chronic Neurological Conditions,'15-35',,,,
Rajasthan,Kekri,Chronic Neurological Conditions,'35-60',,,,
Rajasthan,Kekri,Chronic Neurological Conditions,'60-80',,,,
Rajasthan,Kekri,Dwarfism,'15-35',1,,,1
Rajasthan,Kekri,Dwarfism,'35-60',,,,
Rajasthan,Kekri,Dwarfism,'6-15',,,,
Rajasthan,Kekri,Hearing Impairment,'0-6',1,,,1
Rajasthan,Kekri,Hearing Impairment,'15-35',6,3,,9
Rajasthan,Kekri,Hearing Impairment,'35-60',6,2,,8
Rajasthan,Kekri,Hearing Impairment,'6-15',7,5,,12
Rajasthan,Kekri,Hearing Impairment,'60-80',1,1,,2
Rajasthan,Kekri,Hearing Impairment,'80+',,,,
Rajasthan,Kekri,Mental Illness,'15-35',16,13,,29
Rajasthan,Kota,Dwarfism,'6-15',2,1,,3
Rajasthan,Kota,Intellectual Disability,'80+',1,,,1
Rajasthan,Kota,Leprosy cured,'15-35',,,,
Rajasthan,Kota,Leprosy cured,'35-60',2,5,,7
Rajasthan,Kota,Leprosy cured,'6-15',,,,
Rajasthan,Kota,Leprosy cured,'60-80',2,1,,3
Rajasthan,Kota,Locomotor Disability,'0-6',30,18,,48
Rajasthan,Kota,Locomotor Disability,'15-35',1817,950,,2767
Rajasthan,Kota,Locomotor Disability,'35-60',4440,2421,,6861
Rajasthan,Kota,Locomotor Disability,'6-15',286,151,,437
Rajasthan,Kota,Locomotor Disability,'60-80',1098,468,,1566
Rajasthan,Kota,Locomotor Disability,'80+',100,65,,165
Rajasthan,Kota,Low Vision,'0-6',,,,
Rajasthan,Kota,Low Vision,'15-35',54,29,,83
Rajasthan,Kota,Intellectual Disability,'60-80',4,3,,7
Rajasthan,Kota,Intellectual Disability,'6-15',77,49,,126
Rajasthan,Kota,Intellectual Disability,'35-60',105,76,,181
Rajasthan,Kota,Hearing Impairment,'0-6',7,8,,15
Rajasthan,Kota,Hearing Impairment,'15-35',214,129,,343
Rajasthan,Kota,Hearing Impairment,'35-60',186,105,,291
Rajasthan,Kota,Hearing Impairment,'6-15',64,54,,118
Rajasthan,Kota,Hearing Impairment,'60-80',27,18,,45
Rajasthan,Kota,Hearing Impairment,'80+',4,,,4
Rajasthan,Kota,Hemophilia,'0-6',2,,,2
Rajasthan,Kota,Hemophilia,'15-35',6,,,6
Rajasthan,Kota,Hemophilia,'35-60',8,,,8
Rajasthan,Kota,Hemophilia,'6-15',4,,,4
Rajasthan,Kota,Hemophilia,'60-80',,,,
Rajasthan,Kota,Intellectual Disability,'0-6',6,1,,7
Rajasthan,Kota,Intellectual Disability,'15-35',281,159,1,441
Rajasthan,Kota,Low Vision,'35-60',41,11,,52
Rajasthan,Kota,Low Vision,'6-15',7,2,,9
Rajasthan,Kota,Low Vision,'60-80',16,3,,19
Rajasthan,Kota,Multiple Sclerosis,'60-80',,,,
Rajasthan,Kota,Muscular Dystrophy,'0-6',,1,,1
Rajasthan,Kota,Muscular Dystrophy,'15-35',6,6,,12
Rajasthan,Kota,Muscular Dystrophy,'35-60',14,7,,21
Rajasthan,Kota,Muscular Dystrophy,'6-15',4,1,,5
Rajasthan,Kota,Muscular Dystrophy,'60-80',1,1,,2
Rajasthan,Kota,Muscular Dystrophy,'80+',,1,,1
Rajasthan,Kota,Parkinson's Disease,'35-60',,,,
Rajasthan,Kota,Parkinson's Disease,'6-15',,,,
Rajasthan,Kota,Sickle Cell Disease,'0-6',,,,
Rajasthan,Kota,Sickle Cell Disease,'15-35',,,,
Rajasthan,Kota,Sickle Cell Disease,'35-60',2,,,2
Rajasthan,Kota,Sickle Cell Disease,'60-80',,,,
Rajasthan,Kota,Multiple Sclerosis,'6-15',,,,
Rajasthan,Kota,Multiple Sclerosis,'35-60',1,,,1
Rajasthan,Kota,Multiple Sclerosis,'15-35',,1,,1
Rajasthan,Kota,Low Vision,'80+',1,2,,3
Rajasthan,Kota,Mental Illness,'0-6',,,,
Rajasthan,Kota,Mental Illness,'15-35',385,238,,623
Rajasthan,Kota,Mental Illness,'35-60',260,111,,371
Rajasthan,Kota,Mental Illness,'6-15',122,87,,209
Rajasthan,Kota,Mental Illness,'60-80',12,11,,23
Rajasthan,Kota,Mental Illness,'80+',1,,,1
Rajasthan,Kota,Multiple Disabilities,'0-6',,2,,2
Rajasthan,Kota,Multiple Disabilities,'15-35',36,18,,54
Rajasthan,Kota,Multiple Disabilities,'35-60',31,18,,49
Rajasthan,Kota,Multiple Disabilities,'6-15',12,7,,19
Rajasthan,Kota,Multiple Disabilities,'60-80',16,6,,22
Rajasthan,Kota,Multiple Disabilities,'80+',3,1,,4
Rajasthan,Kota,Specific Learning Disabilities,'15-35',,,,
Rajasthan,Kota,Dwarfism,'35-60',1,7,,8
Rajasthan,Khairthal-Tijara,Locomotor Disability,'80+',2,3,,5
Rajasthan,Khairthal-Tijara,Multiple Disabilities,'80+',1,,,1
Rajasthan,Khairthal-Tijara,Multiple Sclerosis,'15-35',2,,,2
Rajasthan,Khairthal-Tijara,Multiple Sclerosis,'35-60',1,3,,4
Rajasthan,Khairthal-Tijara,Multiple Sclerosis,'6-15',,,,
Rajasthan,Khairthal-Tijara,Multiple Sclerosis,'60-80',1,,,1
Rajasthan,Khairthal-Tijara,Muscular Dystrophy,'0-6',,,,
Rajasthan,Khairthal-Tijara,Muscular Dystrophy,'15-35',2,2,,4
Rajasthan,Khairthal-Tijara,Muscular Dystrophy,'35-60',5,1,,6
Rajasthan,Khairthal-Tijara,Muscular Dystrophy,'6-15',1,,,1
Rajasthan,Khairthal-Tijara,Muscular Dystrophy,'60-80',,,,
Rajasthan,Khairthal-Tijara,Parkinson's Disease,'15-35',,1,,1
Rajasthan,Khairthal-Tijara,Sickle Cell Disease,'35-60',,,,
Rajasthan,Khairthal-Tijara,Specific Learning Disabilities,'15-35',,,,
Rajasthan,Khairthal-Tijara,Multiple Disabilities,'60-80',2,,,2
Rajasthan,Khairthal-Tijara,Multiple Disabilities,'6-15',7,4,,11
Rajasthan,Khairthal-Tijara,Multiple Disabilities,'35-60',5,3,,8
Rajasthan,Khairthal-Tijara,Low Vision,'0-6',,,,
Rajasthan,Khairthal-Tijara,Low Vision,'15-35',15,7,,22
Rajasthan,Khairthal-Tijara,Low Vision,'35-60',14,26,1,41
Rajasthan,Khairthal-Tijara,Low Vision,'6-15',7,3,,10
Rajasthan,Khairthal-Tijara,Low Vision,'60-80',2,1,,3
Rajasthan,Khairthal-Tijara,Low Vision,'80+',,1,,1
Rajasthan,Khairthal-Tijara,Mental Illness,'0-6',4,1,,5
Rajasthan,Khairthal-Tijara,Mental Illness,'15-35',56,42,,98
Rajasthan,Khairthal-Tijara,Mental Illness,'35-60',27,20,,47
Rajasthan,Khairthal-Tijara,Mental Illness,'6-15',33,25,,58
Rajasthan,Khairthal-Tijara,Mental Illness,'60-80',1,,,1
Rajasthan,Khairthal-Tijara,Multiple Disabilities,'0-6',2,,,2
Rajasthan,Khairthal-Tijara,Multiple Disabilities,'15-35',8,,,8
Rajasthan,Khairthal-Tijara,Specific Learning Disabilities,'35-60',,,,
Rajasthan,Khairthal-Tijara,Specific Learning Disabilities,'6-15',,,,
Rajasthan,Kota,Dwarfism,'15-35',11,16,,27
Rajasthan,Kota,Blindness,'60-80',83,62,,145
Rajasthan,Kota,Blindness,'80+',12,7,,19
Rajasthan,Kota,Cerebral Palsy,'0-6',2,1,,3
Rajasthan,Kota,Cerebral Palsy,'15-35',28,16,,44
Rajasthan,Kota,Cerebral Palsy,'35-60',11,1,,12
Rajasthan,Kota,Cerebral Palsy,'6-15',15,6,,21
Rajasthan,Kota,Cerebral Palsy,'60-80',7,1,,8
Rajasthan,Kota,Cerebral Palsy,'80+',2,,,2
Rajasthan,Kota,Chronic Neurological Conditions,'15-35',31,12,,43
Rajasthan,Kota,Chronic Neurological Conditions,'35-60',44,17,,61
Rajasthan,Kota,Chronic Neurological Conditions,'6-15',6,,,6
Rajasthan,Kota,Chronic Neurological Conditions,'60-80',20,7,,27
Rajasthan,Kota,Chronic Neurological Conditions,'80+',,1,,1
Rajasthan,Kota,Blindness,'6-15',22,19,,41
Rajasthan,Kota,Blindness,'35-60',239,131,,370
Rajasthan,Kota,Blindness,'15-35',145,95,,240
Rajasthan,Khairthal-Tijara,Speech and Language Disability,'0-6',,,,
Rajasthan,Khairthal-Tijara,Speech and Language Disability,'15-35',3,,,3
Rajasthan,Khairthal-Tijara,Speech and Language Disability,'35-60',3,2,,5
Rajasthan,Khairthal-Tijara,Speech and Language Disability,'6-15',1,,,1
Rajasthan,Khairthal-Tijara,Speech and Language Disability,'60-80',2,,,2
Rajasthan,Khairthal-Tijara,Thalassemia,'15-35',,,,
Rajasthan,Khairthal-Tijara,Thalassemia,'6-15',,1,,1
Rajasthan,Kota,Acid Attack Victim,'15-35',,,,
Rajasthan,Kota,Blindness,'0-6',1,2,,3
Rajasthan,Kota,Autism Spectrum Disorder,'60-80',4,2,,6
Rajasthan,Kota,Autism Spectrum Disorder,'6-15',4,5,,9
Rajasthan,Kota,Autism Spectrum Disorder,'35-60',24,13,,37
Rajasthan,Kota,Autism Spectrum Disorder,'15-35',54,31,,85
Rajasthan,Kota,Acid Attack Victim,'35-60',,2,,2
Sikkim,Namchi,Intellectual Disability,'35-60',78,82,,160
Sikkim,Namchi,Intellectual Disability,'6-15',24,16,,40
Sikkim,Namchi,Intellectual Disability,'60-80',29,17,,46
Sikkim,Namchi,Intellectual Disability,'80+',3,,,3
Sikkim,Namchi,Locomotor Disability,'0-6',1,1,,2
Sikkim,Namchi,Locomotor Disability,'15-35',71,45,,116
Sikkim,Namchi,Locomotor Disability,'35-60',129,61,,190
Sikkim,Namchi,Intellectual Disability,'15-35',84,49,,133
Sikkim,Namchi,Hemophilia,'60-80',1,,,1
Sikkim,Namchi,Hemophilia,'35-60',3,,,3
Sikkim,Namchi,Hemophilia,'15-35',1,,,1
Sikkim,Namchi,Hearing Impairment,'80+',10,1,,11
Sikkim,Namchi,Hearing Impairment,'60-80',36,19,,55
Sikkim,Namchi,Hearing Impairment,'6-15',5,2,,7
Sikkim,Namchi,Hearing Impairment,'35-60',68,62,,130
Sikkim,Namchi,Hearing Impairment,'15-35',14,13,,27
Sikkim,Namchi,Locomotor Disability,'6-15',9,10,,19
Sikkim,Namchi,Locomotor Disability,'60-80',46,16,,62
Sikkim,Namchi,Multiple Sclerosis,'15-35',1,1,,2
Sikkim,Namchi,Multiple Disabilities,'80+',,1,,1
Sikkim,Namchi,Multiple Disabilities,'60-80',20,8,,28
Sikkim,Namchi,Multiple Disabilities,'6-15',10,10,,20
Sikkim,Namchi,Multiple Disabilities,'35-60',46,30,,76
Sikkim,Namchi,Multiple Disabilities,'15-35',25,29,,54
Sikkim,Namchi,Multiple Disabilities,'0-6',2,2,,4
Sikkim,Namchi,Mental Illness,'60-80',7,1,,8
Sikkim,Namchi,Mental Illness,'35-60',18,8,,26
Sikkim,Namchi,Mental Illness,'15-35',14,4,,18
Sikkim,Namchi,Low Vision,'60-80',7,1,,8
Sikkim,Namchi,Low Vision,'6-15',2,2,,4
Sikkim,Namchi,Low Vision,'35-60',21,11,,32
Sikkim,Namchi,Low Vision,'15-35',27,18,,45
Sikkim,Namchi,Locomotor Disability,'80+',5,4,,9
Sikkim,Namchi,Muscular Dystrophy,'15-35',,1,,1
Sikkim,Namchi,Dwarfism,'35-60',1,2,,3
Sikkim,Mangan,Speech and Language Disability,'15-35',1,,,1
Sikkim,Mangan,Specific Learning Disabilities,'15-35',1,,,1
Sikkim,Mangan,Sickle Cell Disease,'35-60',,1,,1
Sikkim,Mangan,Multiple Disabilities,'60-80',1,1,,2
Sikkim,Mangan,Hearing Impairment,'15-35',5,8,,13
Sikkim,Mangan,Multiple Disabilities,'6-15',7,1,,8
Sikkim,Mangan,Multiple Disabilities,'35-60',11,14,,25
Sikkim,Mangan,Multiple Disabilities,'15-35',11,11,,22
Sikkim,Mangan,Mental Illness,'60-80',1,,,1
Sikkim,Namchi,Autism Spectrum Disorder,'6-15',7,3,,10
Sikkim,Mangan,Mental Illness,'6-15',1,,,1
Sikkim,Mangan,Mental Illness,'35-60',3,1,,4
Sikkim,Mangan,Mental Illness,'15-35',4,6,,10
Sikkim,Mangan,Low Vision,'60-80',1,,,1
Sikkim,Mangan,Low Vision,'35-60',7,6,,13
Sikkim,Mangan,Speech and Language Disability,'35-60',,1,,1
Sikkim,Namchi,Autism Spectrum Disorder,'0-6',1,,,1
Sikkim,Namchi,Dwarfism,'15-35',4,1,,5
Sikkim,Namchi,Chronic Neurological Conditions,'80+',1,,,1
Sikkim,Namchi,Chronic Neurological Conditions,'35-60',1,1,,2
Sikkim,Namchi,Chronic Neurological Conditions,'15-35',2,1,,3
Sikkim,Namchi,Cerebral Palsy,'60-80',1,,,1
Sikkim,Namchi,Cerebral Palsy,'6-15',7,12,,19
Sikkim,Namchi,Cerebral Palsy,'35-60',8,10,,18
Sikkim,Namchi,Cerebral Palsy,'15-35',35,24,,59
Sikkim,Namchi,Cerebral Palsy,'0-6',,2,,2
Sikkim,Namchi,Blindness,'80+',3,,,3
Sikkim,Namchi,Blindness,'60-80',9,4,,13
Sikkim,Namchi,Blindness,'6-15',3,,,3
Sikkim,Namchi,Blindness,'35-60',38,22,,60
Sikkim,Namchi,Blindness,'15-35',17,10,,27
Sikkim,Namchi,Autism Spectrum Disorder,'15-35',5,,,5
Sikkim,Mangan,Low Vision,'15-35',13,6,,19
Sikkim,Soreng,Speech and Language Disability,'6-15',1,,,1
Sikkim,Pakyong,Multiple Disabilities,'60-80',2,2,,4
Sikkim,Pakyong,Multiple Disabilities,'6-15',1,1,,2
Sikkim,Pakyong,Multiple Disabilities,'35-60',3,2,,5
Sikkim,Pakyong,Multiple Disabilities,'15-35',2,,,2
Sikkim,Pakyong,Multiple Disabilities,'0-6',1,1,,2
Sikkim,Pakyong,Mental Illness,'60-80',,1,,1
Sikkim,Pakyong,Mental Illness,'35-60',2,4,,6
Sikkim,Pakyong,Mental Illness,'15-35',,5,,5
Sikkim,Pakyong,Low Vision,'60-80',2,,,2
Sikkim,Pakyong,Low Vision,'6-15',,1,,1
Sikkim,Pakyong,Low Vision,'35-60',2,3,,5
Sikkim,Pakyong,Low Vision,'15-35',2,1,,3
Sikkim,Pakyong,Locomotor Disability,'80+',1,4,,5
Sikkim,Pakyong,Locomotor Disability,'60-80',9,7,,16
Sikkim,Pakyong,Locomotor Disability,'6-15',,1,,1
Sikkim,Pakyong,Speech and Language Disability,'15-35',1,1,,2
Sikkim,Pakyong,Speech and Language Disability,'35-60',1,1,,2
Sikkim,Soreng,Muscular Dystrophy,'35-60',,,,
Sikkim,Soreng,Low Vision,'35-60',,3,,3
Sikkim,Soreng,Low Vision,'15-35',,1,,1
Sikkim,Soreng,Locomotor Disability,'60-80',2,1,,3
Sikkim,Soreng,Locomotor Disability,'35-60',1,4,,5
Sikkim,Soreng,Locomotor Disability,'15-35',4,3,,7
Sikkim,Soreng,Intellectual Disability,'6-15',2,3,,5
Sikkim,Soreng,Intellectual Disability,'15-35',3,3,,6
Sikkim,Soreng,Hearing Impairment,'60-80',2,,,2
Sikkim,Soreng,Hearing Impairment,'35-60',1,1,,2
Sikkim,Soreng,Chronic Neurological Conditions,'35-60',,1,,1
Sikkim,Soreng,Blindness,'35-60',1,,,1
Sikkim,Soreng,Blindness,'15-35',1,,,1
Sikkim,Soreng,Autism Spectrum Disorder,'6-15',1,,,1
Sikkim,Pakyong,Speech and Language Disability,'60-80',,1,,1
Sikkim,Pakyong,Locomotor Disability,'35-60',14,8,,22
Sikkim,Pakyong,Locomotor Disability,'15-35',15,5,,20
Sikkim,Pakyong,Blindness,'60-80',1,,,1
Sikkim,Pakyong,Blindness,'6-15',,1,,1
Sikkim,Pakyong,Blindness,'35-60',4,1,,5
Sikkim,Pakyong,Blindness,'15-35',1,,,1
Sikkim,Pakyong,Blindness,'0-6',,1,,1
Sikkim,Pakyong,Autism Spectrum Disorder,'6-15',2,,,2
Sikkim,Pakyong,Autism Spectrum Disorder,'15-35',1,,,1
Sikkim,Pakyong,Autism Spectrum Disorder,'0-6',1,1,,2
Sikkim,Namchi,Thalassemia,'6-15',,1,,1
Sikkim,Namchi,Speech and Language Disability,'60-80',1,,,1
Sikkim,Namchi,Speech and Language Disability,'6-15',2,2,,4
Sikkim,Namchi,Speech and Language Disability,'35-60',1,,,1
Sikkim,Namchi,Speech and Language Disability,'15-35',4,3,,7
Sikkim,Namchi,Specific Learning Disabilities,'6-15',5,4,,9
Sikkim,Namchi,Specific Learning Disabilities,'15-35',5,3,,8
Sikkim,Pakyong,Cerebral Palsy,'0-6',2,1,,3
Sikkim,Pakyong,Cerebral Palsy,'15-35',6,1,,7
Sikkim,Pakyong,Locomotor Disability,'0-6',,1,,1
Sikkim,Pakyong,Intellectual Disability,'60-80',2,3,,5
Sikkim,Pakyong,Intellectual Disability,'6-15',2,2,,4
Sikkim,Pakyong,Intellectual Disability,'35-60',13,14,,27
Sikkim,Pakyong,Intellectual Disability,'15-35',5,11,,16
Sikkim,Pakyong,Hearing Impairment,'80+',1,1,,2
Sikkim,Pakyong,Hearing Impairment,'60-80',5,5,,10
Sikkim,Pakyong,Hearing Impairment,'6-15',2,,,2
Sikkim,Pakyong,Hearing Impairment,'35-60',11,12,,23
Sikkim,Pakyong,Hearing Impairment,'15-35',2,1,,3
Sikkim,Pakyong,Dwarfism,'15-35',,1,,1
Sikkim,Pakyong,Chronic Neurological Conditions,'35-60',2,1,,3
Sikkim,Pakyong,Chronic Neurological Conditions,'15-35',1,,,1
Sikkim,Pakyong,Cerebral Palsy,'6-15',1,,,1
Sikkim,Pakyong,Cerebral Palsy,'35-60',1,,,1
Sikkim,Namchi,Parkinson's Disease,'35-60',1,,,1
Sikkim,Gyalshing,Blindness,'60-80',5,,,5
Sikkim,Gangtok,Multiple Disabilities,'35-60',40,34,,74
Sikkim,Gangtok,Multiple Disabilities,'15-35',51,26,,77
Sikkim,Gangtok,Multiple Disabilities,'0-6',,,,
Sikkim,Gangtok,Mental Illness,'60-80',7,3,,10
Sikkim,Gangtok,Mental Illness,'6-15',2,1,,3
Sikkim,Gangtok,Mental Illness,'35-60',34,21,,55
Sikkim,Gangtok,Mental Illness,'15-35',16,11,,27
Sikkim,Gangtok,Low Vision,'80+',2,,,2
Sikkim,Gangtok,Low Vision,'60-80',4,4,,8
Sikkim,Gangtok,Low Vision,'6-15',2,3,,5
Sikkim,Gangtok,Low Vision,'35-60',28,32,,60
Sikkim,Gangtok,Low Vision,'15-35',38,25,,63
Sikkim,Gangtok,Locomotor Disability,'80+',5,5,,10
Sikkim,Gangtok,Locomotor Disability,'60-80',46,18,,64
Sikkim,Gangtok,Locomotor Disability,'6-15',11,9,,20
Sikkim,Gangtok,Multiple Disabilities,'6-15',19,2,,21
Sikkim,Gangtok,Multiple Disabilities,'60-80',13,5,,18
Sikkim,Gyalshing,Blindness,'35-60',16,11,,27
Sikkim,Gyalshing,Blindness,'15-35',20,11,,31
Sikkim,Gyalshing,Autism Spectrum Disorder,'6-15',3,2,,5
Sikkim,Gyalshing,Autism Spectrum Disorder,'15-35',2,1,,3
Sikkim,Gangtok,Speech and Language Disability,'6-15',1,,,1
Sikkim,Gangtok,Speech and Language Disability,'35-60',5,,,5
Sikkim,Gangtok,Speech and Language Disability,'15-35',2,9,,11
Sikkim,Gangtok,Specific Learning Disabilities,'15-35',1,,,1
Sikkim,Gangtok,Parkinson's Disease,'35-60',1,,,1
Sikkim,Gangtok,Muscular Dystrophy,'6-15',3,1,,4
Sikkim,Gangtok,Muscular Dystrophy,'35-60',3,,,3
Sikkim,Gangtok,Muscular Dystrophy,'15-35',2,2,,4
Sikkim,Gangtok,Multiple Sclerosis,'35-60',1,,,1
Sikkim,Gangtok,Multiple Sclerosis,'15-35',,1,,1
Sikkim,Gangtok,Multiple Disabilities,'80+',,3,,3
Sikkim,Gangtok,Locomotor Disability,'35-60',184,110,1,295
Sikkim,Gangtok,Locomotor Disability,'15-35',79,60,,139
Sikkim,Gangtok,Chronic Neurological Conditions,'15-35',4,1,,5
Sikkim,Gangtok,Chronic Neurological Conditions,'0-6',1,,,1
Sikkim,Gangtok,Cerebral Palsy,'60-80',2,1,,3
Sikkim,Gangtok,Cerebral Palsy,'6-15',21,8,,29
Sikkim,Gangtok,Cerebral Palsy,'35-60',11,9,,20
Sikkim,Gangtok,Cerebral Palsy,'15-35',44,22,,66
Sikkim,Gangtok,Cerebral Palsy,'0-6',3,,,3
Sikkim,Gangtok,Blindness,'60-80',11,3,,14
Sikkim,Gangtok,Blindness,'6-15',1,1,,2
Sikkim,Gangtok,Blindness,'35-60',27,23,,50
Sikkim,Gangtok,Blindness,'15-35',22,19,,41
Sikkim,Gangtok,Blindness,'0-6',1,,,1
Sikkim,Gangtok,Autism Spectrum Disorder,'6-15',11,2,,13
Sikkim,Gangtok,Autism Spectrum Disorder,'35-60',1,,,1
Sikkim,Gangtok,Autism Spectrum Disorder,'15-35',6,1,,7
Sikkim,Gangtok,Chronic Neurological Conditions,'35-60',1,1,,2
Sikkim,Gangtok,Chronic Neurological Conditions,'60-80',1,,,1
Sikkim,Gangtok,Locomotor Disability,'0-6',,1,,1
Sikkim,Gangtok,Intellectual Disability,'60-80',19,12,,31
Sikkim,Gangtok,Intellectual Disability,'6-15',30,28,,58
Sikkim,Gangtok,Intellectual Disability,'35-60',66,52,,118
Sikkim,Gangtok,Intellectual Disability,'15-35',98,78,,176
